# phase3 ptrcheck standard corpus minus CLI-reject cases; corpus_hash(all)=e445805b9dff0fbbab630ac10c13ac89725d175451618329c594b5403c25644d
exhaustive/n0/r_/w_			
exhaustive/n33/r1,1/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	31,-1
exhaustive/n33/r1,1/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	31,0
exhaustive/n33/r1,1/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	31,31
exhaustive/n33/r1,32/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	
exhaustive/n33/r1,32/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	-1
exhaustive/n33/r1,32/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	0
exhaustive/n33/r1,32/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	31
exhaustive/n33/r1,32/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	-1,-1
exhaustive/n33/r1,32/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	-1,0
exhaustive/n33/r1,32/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	-1,31
exhaustive/n33/r1,32/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	0,-1
exhaustive/n33/r1,32/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	0,0
exhaustive/n33/r1,32/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	0,31
exhaustive/n33/r1,32/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	31,-1
exhaustive/n33/r1,32/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	31,0
exhaustive/n33/r1,32/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,32	31,31
exhaustive/n33/r32,-1/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	
exhaustive/n33/r32,-1/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	-1
exhaustive/n33/r32,-1/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	0
exhaustive/n33/r32,-1/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	31
exhaustive/n33/r32,-1/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	-1,-1
exhaustive/n33/r32,-1/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	-1,0
exhaustive/n33/r32,-1/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	-1,31
exhaustive/n33/r32,-1/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	0,-1
exhaustive/n33/r32,-1/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	0,0
exhaustive/n33/r32,-1/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	0,31
exhaustive/n33/r32,-1/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	31,-1
exhaustive/n33/r32,-1/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	31,0
exhaustive/n33/r32,-1/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,-1	31,31
exhaustive/n33/r32,1/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	
exhaustive/n33/r32,1/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	-1
exhaustive/n33/r32,1/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	0
exhaustive/n33/r32,1/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	31
exhaustive/n33/r32,1/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	-1,-1
exhaustive/n33/r32,1/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	-1,0
exhaustive/n33/r32,1/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	-1,31
exhaustive/n33/r32,1/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	0,-1
exhaustive/n33/r32,1/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	0,0
exhaustive/n33/r32,1/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	0,31
exhaustive/n33/r32,1/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	31,-1
exhaustive/n33/r32,1/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	31,0
exhaustive/n33/r32,1/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,1	31,31
exhaustive/n33/r32,32/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	
exhaustive/n33/r32,32/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	-1
exhaustive/n33/r32,32/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	0
exhaustive/n33/r32,32/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	31
exhaustive/n33/r32,32/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	-1,-1
exhaustive/n33/r32,32/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	-1,0
exhaustive/n33/r32,32/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	-1,31
exhaustive/n33/r32,32/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	0,-1
exhaustive/n33/r32,32/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	0,0
exhaustive/n33/r32,32/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	0,31
exhaustive/n33/r32,32/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	31,-1
exhaustive/n33/r32,32/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	31,0
exhaustive/n33/r32,32/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32,32	31,31
exhaustive/n65/r_/w_	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		
exhaustive/n65/r_/w-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		-1
exhaustive/n65/r_/w0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		0
exhaustive/n65/r_/w31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		31
exhaustive/n65/r_/w-1,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		-1,-1
exhaustive/n65/r_/w-1,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		-1,0
exhaustive/n65/r_/w-1,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		-1,31
exhaustive/n65/r_/w0,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		0,-1
exhaustive/n65/r_/w0,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		0,0
exhaustive/n65/r_/w0,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		0,31
exhaustive/n65/r_/w31,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		31,-1
exhaustive/n65/r_/w31,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		31,0
exhaustive/n65/r_/w31,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e		31,31
exhaustive/n65/r-1/w_	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	
exhaustive/n65/r-1/w-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	-1
exhaustive/n65/r-1/w0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	0
exhaustive/n65/r-1/w31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	31
exhaustive/n65/r-1/w-1,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	-1,-1
exhaustive/n65/r-1/w-1,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	-1,0
exhaustive/n65/r-1/w-1,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	-1,31
exhaustive/n65/r-1/w0,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	0,-1
exhaustive/n65/r-1/w0,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	0,0
exhaustive/n65/r-1/w0,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	0,31
exhaustive/n65/r-1/w31,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	31,-1
exhaustive/n65/r-1/w31,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	31,0
exhaustive/n65/r-1/w31,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1	31,31
exhaustive/n65/r1/w_	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	
exhaustive/n65/r1/w-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	-1
exhaustive/n65/r1/w0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	0
exhaustive/n65/r1/w31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	31
exhaustive/n65/r1/w-1,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	-1,-1
exhaustive/n65/r1/w-1,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	-1,0
exhaustive/n65/r1/w-1,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	-1,31
exhaustive/n65/r1/w0,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	0,-1
exhaustive/n65/r1/w0,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	0,0
exhaustive/n65/r1/w0,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	0,31
exhaustive/n65/r1/w31,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	31,-1
exhaustive/n65/r1/w31,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	31,0
exhaustive/n65/r1/w31,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	1	31,31
exhaustive/n65/r32/w_	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	
exhaustive/n65/r32/w-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	-1
exhaustive/n65/r32/w0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	0
exhaustive/n65/r32/w31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	31
exhaustive/n65/r32/w-1,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	-1,-1
exhaustive/n65/r32/w-1,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	-1,0
exhaustive/n65/r32/w-1,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	-1,31
exhaustive/n65/r32/w0,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	0,-1
exhaustive/n65/r32/w0,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	0,0
exhaustive/n65/r32/w0,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	0,31
exhaustive/n65/r32/w31,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	31,-1
exhaustive/n65/r32/w31,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	31,0
exhaustive/n65/r32/w31,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	32	31,31
exhaustive/n65/r-1,-1/w_	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	
exhaustive/n65/r-1,-1/w-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	-1
exhaustive/n65/r-1,-1/w0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	0
exhaustive/n65/r-1,-1/w31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	31
exhaustive/n65/r-1,-1/w-1,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	-1,-1
exhaustive/n65/r-1,-1/w-1,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	-1,0
exhaustive/n65/r-1,-1/w-1,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	-1,31
exhaustive/n65/r-1,-1/w0,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	0,-1
exhaustive/n65/r-1,-1/w0,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	0,0
exhaustive/n65/r-1,-1/w0,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	0,31
exhaustive/n65/r-1,-1/w31,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	31,-1
exhaustive/n65/r-1,-1/w31,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	31,0
exhaustive/n65/r-1,-1/w31,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,-1	31,31
exhaustive/n65/r-1,1/w_	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	
exhaustive/n65/r-1,1/w-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	-1
exhaustive/n65/r-1,1/w0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	0
exhaustive/n65/r-1,1/w31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	31
exhaustive/n65/r-1,1/w-1,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	-1,-1
exhaustive/n65/r-1,1/w-1,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	-1,0
exhaustive/n65/r-1,1/w-1,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	-1,31
exhaustive/n65/r-1,1/w0,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	0,-1
exhaustive/n65/r-1,1/w0,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	0,0
exhaustive/n65/r-1,1/w0,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	0,31
exhaustive/n65/r-1,1/w31,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	31,-1
exhaustive/n65/r-1,1/w31,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	31,0
exhaustive/n65/r-1,1/w31,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,1	31,31
exhaustive/n65/r-1,32/w_	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	
exhaustive/n65/r-1,32/w-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	-1
exhaustive/n65/r-1,32/w0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	0
exhaustive/n65/r-1,32/w31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	31
exhaustive/n65/r-1,32/w-1,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	-1,-1
exhaustive/n65/r-1,32/w-1,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	-1,0
exhaustive/n65/r-1,32/w-1,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	-1,31
exhaustive/n65/r-1,32/w0,-1	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	0,-1
exhaustive/n65/r-1,32/w0,0	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	0,0
exhaustive/n65/r-1,32/w0,31	af1da4f623785e1be87adecd144bddf40e1e33ec1c2158cb95114fddb9fda0d7f9f2de95c8ff78d44e8a47d0b9df7cdb2cc99830279e38f6d4a9c0bd63d104790e	-1,32	0,31
